Time,Channel A
(ms),(A)

91.91423944,0.00845363
91.95519944,0.03595081
91.99615944,0.01763970
92.03711944,0.01763970
92.07807944,0.00845363
92.11903944,0.03595081
92.15999944,0.05432295
92.20095944,-0.05581836
92.24191944,0.05432295
92.28287944,0.09106724
92.32383944,0.09106724
92.36479944,-0.01910459
92.40575944,-0.05581836
92.44671944,0.05432295
92.48767944,-0.05581836
92.52863944,-0.01910459
92.56959944,-0.09256265
92.61055944,0.00845363
92.65151944,-0.09256265
92.69247944,-0.02829066
92.73343944,-0.07419050
92.77439944,-0.01910459
92.81535944,-0.03747673
92.85631944,-0.04663229
92.89727944,-0.05581836
92.93823944,-0.09256265
92.97919943,-0.04663229
93.02015943,0.01763970
93.06111943,-0.13846250
93.10207943,-0.20273450
93.14303943,-0.00073244
93.18399943,-0.20273450
93.22495943,0.00845363
93.26591943,-0.09256265
93.30687943,-0.05581836
93.34783943,-0.09256265
93.38879943,-0.16602070
93.42975943,-0.11090430
93.47071943,-0.05581836
93.51167943,-0.04663229
93.55263943,-0.06500443
93.59359943,-0.07419050
93.63455943,-0.14764860
93.67551943,-0.07419050
93.71647943,-0.12009030
93.75743943,0.06350902
93.79839943,-0.06500443
93.83935943,-0.19354840
93.88031943,-0.01910459
93.92127943,-0.05581836
93.96223943,-0.04663229
94.00319943,-0.10174870
94.04415943,-0.06500443
94.08511943,-0.09256265
94.12607943,-0.06500443
94.16703943,-0.16602070
94.20799943,-0.09256265
94.24895943,-0.08337657
94.28991943,-0.11090430
94.33087943,-0.05581836
94.37183943,-0.11090430
94.41279943,-0.12009030
94.45375943,-0.03747673
94.49471943,-0.01910459
94.53567943,-0.07419050
94.57663943,-0.04663229
94.61759942,-0.13846250
94.65855942,-0.09256265
94.69951942,-0.06500443
94.74047942,-0.05581836
94.78143942,-0.06500443
94.82239942,-0.11090430
94.86335942,-0.09256265
94.90431942,-0.07419050
94.94527942,-0.03747673
94.98623942,-0.10174870
95.02719942,-0.09256265
95.06815942,-0.11090430
95.10911942,-0.07419050
95.15007942,-0.09256265
95.19103942,-0.08337657
95.23199942,-0.12927640
95.27295942,-0.16602070
95.31391942,-0.07419050
95.35487942,-0.20273450
95.39583942,-0.18436230
95.43679942,-0.23029270
95.47775942,-0.13846250
95.51871942,-0.27619250
95.55967942,-0.04663229
95.60063942,0.01763970
95.64159942,0.06350902
95.68255942,0.14615320
95.72351942,0.21042510
95.76447942,0.24713890
95.80543942,0.30222480
95.84639942,0.33896910
95.88735942,0.42158270
95.92831942,0.41242720
95.96927942,0.40324110
96.01023942,0.37568290
96.05119942,0.51341290
96.09215942,0.49504070
96.13311942,0.56849880
96.17407942,0.55931280
96.21503942,0.54097110
96.25599942,0.55931280
96.29695941,0.53178500
96.33791941,0.54097110
96.37887941,0.55012670
96.41983941,0.55931280
96.46079941,0.54097110
96.50175941,0.53178500
96.54271941,0.51341290
96.58367941,0.51341290
96.62463941,0.51341290
96.66559941,0.51341290
96.70655941,0.48585470
96.74751941,0.47669910
96.78847941,0.43076880
96.82943941,0.44914090
96.87039941,0.42158270
96.91135941,0.40324110
96.95231941,0.38486890
96.99327941,0.36649680
97.03423941,0.33896910
97.07519941,0.33896910
97.11615941,0.31141090
97.15711941,0.30222480
97.19807941,0.27469710
97.23903941,0.26551100
97.27999941,0.23795280
97.32095941,0.22876680
97.36191941,0.21042510
97.40287941,0.20123910
97.44383941,0.19205300
97.48479941,0.18286690
97.52575941,0.16449480
97.56671941,0.14615320
97.60767941,0.14615320
97.64863941,0.12778100
97.68959941,0.11859490
97.73055941,0.10022280
97.77151941,0.09106724
97.81247941,0.08188117
97.85343941,0.07269509
97.89439941,0.07269509
97.93535940,0.06350902
97.97631940,0.01763970
98.01727940,0.05432295
98.05823940,0.03595081
98.09919940,0.03595081
98.14015940,0.01763970
98.18111940,0.01763970
98.22207940,0.00845363
98.26303940,-0.01910459
98.30399940,-0.00073244
98.34495940,-0.00991852
98.38591940,-0.01910459
98.42687940,-0.00991852
98.46783940,-0.02829066
98.50879940,-0.00073244
98.54975940,-0.02829066
98.59071940,0.02679525
98.63167940,-0.01910459
98.67263940,-0.01910459
98.71359940,-0.02829066
98.75455940,-0.02829066
98.79551940,-0.01910459
98.83647940,-0.03747673
98.87743940,-0.01910459
98.91839940,-0.01910459
98.95935940,-0.05581836
99.00031940,-0.02829066
99.04127940,-0.02829066
99.08223940,-0.01910459
99.12319940,-0.05581836
99.16415940,-0.02829066
99.20511940,-0.05581836
99.24607940,-0.03747673
99.28703940,-0.09256265
99.32799940,-0.03747673
99.36895940,-0.01910459
99.40991940,-0.06500443
99.45087940,-0.03747673
99.49183940,-0.03747673
99.53279940,-0.01910459
99.57375939,-0.04663229
99.61471939,-0.02829066
99.65567939,-0.05581836
99.69663939,-0.02829066
99.73759939,-0.02829066
99.77855939,-0.02829066
99.81951939,-0.03747673
99.86047939,-0.01910459
99.90143939,-0.01910459
99.94239939,-0.01910459
99.98335939,-0.01910459
100.02431939,-0.01910459
100.06527939,-0.04663229
100.10623939,-0.01910459
100.14719939,-0.04663229
100.18815939,-0.05581836
100.22911939,-0.01910459
100.27007939,-0.01910459
100.31103939,-0.03747673
100.35199939,-0.01910459
100.39295939,-0.01910459
100.43391939,-0.01910459
100.47487939,0.00845363
100.51583939,-0.00991852
100.55679939,-0.04663229
100.59775939,-0.01910459
100.63871939,-0.00991852
100.67967939,-0.00991852
100.72063939,-0.01910459
100.76159939,-0.01910459
100.80255939,0.04513688
100.84351939,0.01763970
100.88447939,-0.00991852
100.92543939,0.01763970
100.96639939,0.01763970
101.00735939,0.01763970
101.04831939,0.01763970
101.08927939,-0.01910459
101.13023939,0.01763970
101.17119939,0.00845363
101.21215938,0.01763970
101.25311938,0.02679525
101.29407938,0.01763970
101.33503938,0.01763970
101.37599938,0.01763970
101.41695938,-0.03747673
101.45791938,0.00845363
101.49887938,0.04513688
101.53983938,0.11859490
101.58079938,0.03595081
101.62175938,0.01763970
101.66271938,0.01763970
101.70367938,0.01763970
101.74463938,0.04513688
101.78559938,0.01763970
101.82655938,0.01763970
101.86751938,0.08188117
101.90847938,0.05432295
101.94943938,0.03595081
101.99039938,0.03595081
102.03135938,0.01763970
102.07231938,0.08188117
102.11327938,0.05432295
102.15423938,0.12778100
102.19519938,-0.00991852
102.23615938,0.04513688
102.27711938,0.00845363
102.31807938,0.05432295
102.35903938,0.03595081
102.39999938,0.12778100
102.44095938,0.00845363
102.48191938,0.09106724
102.52287938,0.01763970
102.56383938,0.09106724
102.60479938,0.09106724
102.64575938,0.08188117
102.68671938,0.06350902
102.72767938,0.11859490
102.76863938,0.02679525
102.80959938,0.08188117
102.85055937,-0.00073244
102.89151937,0.09106724
102.93247937,-0.00073244
102.97343937,0.06350902
103.01439937,0.10940890
103.05535937,0.12778100
103.09631937,0.00845363
103.13727937,0.12778100
103.17823937,0.08188117
103.21919937,0.11859490
103.26015937,0.05432295
103.30111937,0.17368080
103.34207937,0.09106724
103.38303937,0.10940890
103.42399937,0.09106724
103.46495937,0.15533920
103.50591937,0.10022280
103.54687937,0.00845363
103.58783937,0.07269509
103.62879937,0.05432295
103.66975937,0.15533920
103.71071937,0.09106724
103.75167937,0.14615320
103.79263937,-0.02829066
103.83359937,0.10022280
103.87455937,0.06350902
103.91551937,0.16449480
103.95647937,0.15533920
103.99743937,0.09106724
104.03839937,0.10940890
104.07935937,0.12778100
104.12031937,0.11859490
104.16127937,0.20123910
104.20223937,0.12778100
104.24319937,0.00845363
104.28415937,0.11859490
104.32511937,0.20123910
104.36607937,0.07269509
104.40703937,0.17368080
104.44799937,0.12778100
104.48895936,0.23795280
104.52991936,0.22876680
104.57087936,0.10940890
104.61183936,0.08188117
104.65279936,0.20123910
104.69375936,0.02679525
104.73471936,0.14615320
104.77567936,0.16449480
104.81663936,0.12778100
104.85759936,0.16449480
104.89855936,0.14615320
104.93951936,0.17368080
104.98047936,0.16449480
105.02143936,0.17368080
105.06239936,0.14615320
105.10335936,0.13696710
105.14431936,0.15533920
105.18527936,0.16449480
105.22623936,0.16449480
105.26719936,0.12778100
105.30815936,0.15533920
105.34911936,0.23795280
105.39007936,0.23795280
105.43103936,0.19205300
105.47199936,0.12778100
105.51295936,-0.02829066
105.55391936,-0.08337657
105.59487936,-0.12927640
105.63583936,-0.27619250
105.67679936,-0.34965060
105.71775936,-0.51490830
105.75871936,-0.44145020
105.79967936,-0.52409440
105.84063936,-0.59755240
105.88159936,-0.62511060
105.92255936,-0.64345230
105.96351936,-0.71691040
106.00447936,-0.75365460
106.04543936,-0.71691040
106.08639936,-0.75365460
106.12735936,-0.81792660
106.16831935,-0.82708220
106.20927935,-0.83626820
106.25023935,-0.85464040
106.29119935,-0.85464040
106.33215935,-0.83626820
106.37311935,-0.85464040
106.41407935,-0.90054020
106.45503935,-0.82708220
106.49599935,-0.81792660
106.53695935,-0.79955450
106.57791935,-0.79036840
106.61887935,-0.75365460
106.65983935,-0.74446860
106.70079935,-0.71691040
106.74175935,-0.68938260
106.78271935,-0.65263840
106.82367935,-0.61592460
106.86463935,-0.56083860
106.90559935,-0.56999420
106.94655935,-0.53328040
106.98751935,-0.49653620
107.02847935,-0.45982240
107.06943935,-0.44145020
107.11039935,-0.42310860
107.15135935,-0.40473650
107.19231935,-0.36799220
107.23327935,-0.34965060
107.27423935,-0.32209240
107.31519935,-0.30372020
107.35615935,-0.27619250
107.39711935,-0.24863430
107.43807935,-0.16602070
107.47903935,-0.21192050
107.51999935,-0.20273450
107.56095935,-0.18436230
107.60191935,-0.12009030
107.64287935,-0.15683460
107.68383935,-0.13846250
107.72479935,-0.12009030
107.76575935,-0.14764860
107.80671934,-0.09256265
107.84767934,-0.09256265
107.88863934,-0.12927640
107.92959934,-0.08337657
107.97055934,-0.06500443
108.01151934,-0.06500443
108.05247934,-0.04663229
108.09343934,-0.01910459
108.13439934,-0.01910459
108.17535934,0.01763970
108.21631934,-0.00991852
108.25727934,-0.00073244
108.29823934,0.02679525
108.33919934,0.01763970
108.38015934,0.02679525
108.42111934,0.02679525
108.46207934,0.04513688
108.50303934,0.04513688
108.54399934,0.04513688
108.58495934,0.04513688
108.62591934,0.05432295
108.66687934,0.05432295
108.70783934,0.06350902
108.74879934,0.05432295
108.78975934,0.06350902
108.83071934,0.06350902
108.87167934,0.02679525
108.91263934,0.08188117
108.95359934,0.07269509
108.99455934,0.08188117
109.03551934,0.06350902
109.07647934,0.08188117
109.11743934,0.09106724
109.15839934,0.09106724
109.19935934,0.07269509
109.24031934,0.09106724
109.28127934,0.11859490
109.32223934,0.09106724
109.36319934,0.05432295
109.40415934,0.09106724
109.44511933,0.09106724
109.48607933,0.01763970
109.52703933,0.09106724
109.56799933,0.10940890
109.60895933,0.08188117
109.64991933,0.09106724
109.69087933,0.09106724
109.73183933,0.09106724
109.77279933,0.09106724
109.81375933,0.10022280
109.85471933,0.09106724
109.89567933,0.09106724
109.93663933,0.10940890
109.97759933,0.09106724
110.01855933,0.09106724
110.05951933,0.09106724
110.10047933,0.09106724
110.14143933,0.08188117
110.18239933,0.12778100
110.22335933,0.09106724
110.26431933,0.09106724
110.30527933,0.09106724
110.34623933,0.07269509
110.38719933,0.08188117
110.42815933,0.07269509
110.46911933,0.09106724
110.51007933,0.01763970
110.55103933,0.07269509
110.59199933,0.08188117
110.63295933,0.07269509
110.67391933,0.06350902
110.71487933,0.09106724
110.75583933,0.05432295
110.79679933,0.06350902
110.83775933,0.05432295
110.87871933,0.05432295
110.91967933,0.04513688
110.96063933,0.05432295
111.00159933,0.03595081
111.04255933,0.01763970
111.08351932,0.05432295
111.12447932,0.05432295
111.16543932,0.05432295
111.20639932,0.06350902
111.24735932,0.04513688
111.28831932,0.07269509
111.32927932,0.04513688
111.37023932,0.05432295
111.41119932,0.03595081
111.45215932,-0.00073244
111.49311932,0.08188117
111.53407932,0.00845363
111.57503932,0.01763970
111.61599932,0.02679525
111.65695932,0.14615320
111.69791932,0.02679525
111.73887932,-0.01910459
111.77983932,-0.04663229
111.82079932,-0.01910459
111.86175932,0.12778100
111.90271932,-0.12009030
111.94367932,-0.01910459
111.98463932,-0.02829066
112.02559932,-0.01910459
112.06655932,0.07269509
112.10751932,-0.01910459
112.14847932,-0.04663229
112.18943932,-0.00991852
112.23039932,-0.00073244
112.27135932,-0.00991852
112.31231932,-0.05581836
112.35327932,0.01763970
112.39423932,-0.01910459
112.43519932,0.03595081
112.47615932,-0.14764860
112.51711932,0.09106724
112.55807932,-0.01910459
112.59903932,0.00845363
112.63999932,-0.05581836
112.68095932,0.03595081
112.72191931,0.02679525
112.76287931,-0.01910459
112.80383931,-0.00073244
112.84479931,-0.01910459
112.88575931,-0.00991852
112.92671931,-0.01910459
112.96767931,-0.05581836
113.00863931,-0.00073244
113.04959931,-0.07419050
113.09055931,-0.01910459
113.13151931,-0.05581836
113.17247931,-0.00073244
113.21343931,0.01763970
113.25439931,0.01763970
113.29535931,-0.02829066
113.33631931,-0.11090430
113.37727931,-0.03747673
113.41823931,-0.10174870
113.45919931,-0.05581836
113.50015931,-0.09256265
113.54111931,-0.06500443
113.58207931,-0.07419050
113.62303931,-0.07419050
113.66399931,-0.04663229
113.70495931,-0.09256265
113.74591931,-0.10174870
113.78687931,-0.05581836
113.82783931,-0.12927640
113.86879931,-0.08337657
113.90975931,-0.09256265
113.95071931,-0.20273450
113.99167931,-0.06500443
114.03263931,-0.09256265
114.07359931,-0.13846250
114.11455931,-0.12009030
114.15551931,-0.12009030
114.19647931,-0.04663229
114.23743931,-0.12927640
114.27839931,-0.12927640
114.31935931,-0.14764860
114.36031930,-0.09256265
114.40127930,-0.10174870
114.44223930,-0.12009030
114.48319930,-0.20273450
114.52415930,-0.09256265
114.56511930,-0.10174870
114.60607930,-0.12009030
114.64703930,-0.12927640
114.68799930,-0.12009030
114.72895930,-0.12927640
114.76991930,-0.02829066
114.81087930,-0.12927640
114.85183930,0.01763970
114.89279930,-0.05581836
114.93375930,-0.09256265
114.97471930,-0.06500443
115.01567930,-0.01910459
115.05663930,-0.18436230
115.09759930,-0.09256265
115.13855930,-0.12009030
115.17951930,-0.09256265
115.22047930,-0.09256265
115.26143930,-0.06500443
115.30239930,-0.09256265
115.34335930,-0.26700650
115.38431930,-0.23944820
115.42527930,-0.18436230
115.46623930,-0.09256265
115.50719930,-0.09256265
115.54815930,-0.03747673
115.58911930,0.05432295
115.63007930,0.11859490
115.67103930,0.15533920
115.71199930,0.23795280
115.75295930,0.28388320
115.79391930,0.37568290
115.83487930,0.39405500
115.87583930,0.53178500
115.91679930,0.43995480
115.95775930,0.55931280
115.99871930,0.54097110
116.03967929,0.53178500
116.08063929,0.53178500
116.12159929,0.57768490
116.16255929,0.51341290
116.20351929,0.55012670
116.24447929,0.53178500
116.28543929,0.57768490
116.32639929,0.56849880
116.36735929,0.55931280
116.40831929,0.54097110
116.44927929,0.53178500
116.49023929,0.53178500
116.53119929,0.52259900
116.57215929,0.49504070
116.61311929,0.50422680
116.65407929,0.50422680
116.69503929,0.48585470
116.73599929,0.45832700
116.77695929,0.44914090
116.81791929,0.42158270
116.85887929,0.40324110
116.89983929,0.38486890
116.94079929,0.36649680
116.98175929,0.34815520
117.02271929,0.33896910
117.06367929,0.31141090
117.10463929,0.29303880
117.14559929,0.28388320
117.18655929,0.26551100
117.22751929,0.24713890
117.26847929,0.23795280
117.30943929,0.22876680
117.35039929,0.25632500
117.39135929,0.20123910
117.43231929,0.18286690
117.47327929,0.17368080
117.51423929,0.12778100
117.55519929,0.12778100
117.59615929,0.12778100
117.63711929,0.12778100
117.67807928,0.09106724
117.71903928,0.10022280
117.75999928,0.09106724
117.80095928,0.09106724
117.84191928,0.06350902
117.88287928,0.05432295
117.92383928,0.07269509
117.96479928,0.05432295
118.00575928,0.03595081
118.04671928,0.02679525
118.08767928,0.01763970
118.12863928,0.01763970
118.16959928,0.01763970
118.21055928,0.01763970
118.25151928,0.01763970
118.29247928,-0.00991852
118.33343928,-0.00073244
118.37439928,-0.00991852
118.41535928,-0.00073244
118.45631928,-0.01910459
118.49727928,-0.01910459
118.53823928,-0.01910459
118.57919928,-0.01910459
118.62015928,-0.01910459
118.66111928,-0.01910459
118.70207928,-0.01910459
118.74303928,-0.02829066
118.78399928,-0.03747673
118.82495928,-0.02829066
118.86591928,-0.04663229
118.90687928,-0.04663229
118.94783928,-0.03747673
118.98879928,-0.03747673
119.02975928,-0.04663229
119.07071928,-0.02829066
119.11167928,-0.04663229
119.15263928,-0.04663229
119.19359928,-0.04663229
119.23455928,-0.05581836
119.27551928,-0.02829066
119.31647927,-0.02829066
119.35743927,-0.03747673
119.39839927,-0.02829066
119.43935927,-0.04663229
119.48031927,-0.04663229
119.52127927,-0.04663229
119.56223927,-0.04663229
119.60319927,-0.02829066
119.64415927,-0.02829066
119.68511927,-0.02829066
119.72607927,-0.04663229
119.76703927,-0.03747673
119.80799927,-0.05581836
119.84895927,-0.03747673
119.88991927,-0.02829066
119.93087927,-0.03747673
119.97183927,-0.04663229
120.01279927,-0.02829066
120.05375927,-0.01910459
120.09471927,-0.01910459
120.13567927,-0.02829066
120.17663927,0.05432295
120.21759927,-0.00991852
120.25855927,0.00845363
120.29951927,-0.01910459
120.34047927,-0.03747673
120.38143927,-0.01910459
120.42239927,-0.01910459
120.46335927,-0.01910459
120.50431927,-0.00991852
120.54527927,-0.00991852
120.58623927,-0.03747673
120.62719927,-0.00991852
120.66815927,-0.00073244
120.70911927,-0.00073244
120.75007927,0.00845363
120.79103927,-0.00991852
120.83199927,-0.00073244
120.87295927,0.00845363
120.91391927,0.03595081
120.95487926,0.01763970
120.99583926,0.00845363
121.03679926,0.04513688
121.07775926,0.05432295
121.11871926,0.04513688
121.15967926,-0.00073244
121.20063926,0.01763970
121.24159926,0.05432295
121.28255926,0.00845363
121.32351926,0.01763970
121.36447926,0.03595081
121.40543926,0.05432295
121.44639926,0.04513688
121.48735926,0.03595081
121.52831926,0.03595081
121.56927926,0.01763970
121.61023926,0.04513688
121.65119926,-0.01910459
121.69215926,0.09106724
121.73311926,0.04513688
121.77407926,0.03595081
121.81503926,-0.00991852
121.85599926,0.06350902
121.89695926,0.05432295
121.93791926,0.05432295
121.97887926,0.07269509
122.01983926,0.03595081
122.06079926,0.05432295
122.10175926,0.05432295
122.14271926,0.04513688
122.18367926,0.05432295
122.22463926,0.09106724
122.26559926,-0.08337657
122.30655926,0.03595081
122.34751926,0.03595081
122.38847926,0.03595081
122.42943926,0.09106724
122.47039926,0.07269509
122.51135926,0.08188117
122.55231926,0.18286690
122.59327925,0.10940890
122.63423925,0.10022280
122.67519925,0.11859490
122.71615925,0.05432295
122.75711925,0.09106724
122.79807925,0.09106724
122.83903925,0.10022280
122.87999925,0.09106724
122.92095925,0.09106724
122.96191925,0.05432295
123.00287925,0.09106724
123.04383925,0.11859490
123.08479925,0.02679525
123.12575925,0.13696710
123.16671925,0.07269509
123.20767925,0.09106724
123.24863925,0.05432295
123.28959925,0.01763970
123.33055925,0.03595081
123.37151925,0.17368080
123.41247925,0.04513688
123.45343925,0.12778100
123.49439925,0.16449480
123.53535925,0.18286690
123.57631925,0.10940890
123.61727925,0.13696710
123.65823925,0.12778100
123.69919925,0.12778100
123.74015925,0.10022280
123.78111925,0.16449480
123.82207925,0.13696710
123.86303925,0.18286690
123.90399925,0.09106724
123.94495925,0.16449480
123.98591925,0.15533920
124.02687925,0.16449480
124.06783925,0.12778100
124.10879925,0.07269509
124.14975925,0.12778100
124.19071925,0.20123910
124.23167924,0.20123910
124.27263924,0.15533920
124.31359924,0.13696710
124.35455924,0.10022280
124.39551924,0.16449480
124.43647924,0.06350902
124.47743924,0.22876680
124.51839924,0.10022280
124.55935924,0.20123910
124.60031924,0.10022280
124.64127924,0.18286690
124.68223924,0.13696710
124.72319924,0.14615320
124.76415924,0.09106724
124.80511924,0.21961120
124.84607924,0.09106724
124.88703924,0.12778100
124.92799924,0.21042510
124.96895924,0.21042510
125.00991924,0.16449480
125.05087924,0.10022280
125.09183924,0.14615320
125.13279924,0.06350902
125.17375924,0.16449480
125.21471924,0.13696710
125.25567924,0.16449480
125.29663924,0.20123910
125.33759924,0.27469710
125.37855924,0.16449480
125.41951924,0.05432295
125.46047924,0.00845363
125.50143924,-0.01910459
125.54239924,-0.07419050
125.58335924,-0.30372020
125.62431924,-0.29456470
125.66527924,-0.38636430
125.70623924,-0.49653620
125.74719924,-0.55165260
125.78815924,-0.56999420
125.82911924,-0.59755240
125.87007924,-0.62511060
125.91103923,-0.68938260
125.95199923,-0.73528240
125.99295923,-0.75365460
126.03391923,-0.79955450
126.07487923,-0.80874060
126.11583923,-0.81792660
126.15679923,-0.83626820
126.19775923,-0.85464040
126.23871923,-0.84545430
126.27967923,-0.82708220
126.32063923,-0.87301250
126.36159923,-0.83626820
126.40255923,-0.83626820
126.44351923,-0.82708220
126.48447923,-0.79955450
126.52543923,-0.78118230
126.56639923,-0.75365460
126.60735923,-0.74446860
126.64831923,-0.72609640
126.68927923,-0.68938260
126.73023923,-0.67101050
126.77119923,-0.60673850
126.81215923,-0.59755240
126.85311923,-0.55165260
126.89407923,-0.57918030
126.93503923,-0.51490830
126.97599923,-0.46900840
127.01695923,-0.45982240
127.05791923,-0.42310860
127.09887923,-0.42310860
127.13983923,-0.37717830
127.18079923,-0.34965060
127.22175923,-0.34046450
127.26271923,-0.31290630
127.30367923,-0.29456470
127.34463923,-0.27619250
127.38559923,-0.24863430
127.42655923,-0.28537860
127.46751923,-0.22110660
127.50847923,-0.20273450
127.54943922,-0.16602070
127.59039922,-0.16602070
127.63135922,-0.13846250
127.67231922,-0.12927640
127.71327922,-0.12009030
127.75423922,-0.11090430
127.79519922,-0.09256265
127.83615922,-0.09256265
127.87711922,-0.06500443
127.91807922,-0.05581836
127.95903922,-0.04663229
127.99999922,-0.03747673
128.04095922,-0.02829066
128.08191922,-0.01910459
128.12287922,-0.00991852
128.16383922,-0.00991852
128.20479922,0.01763970
128.24575922,0.00845363
128.28671922,0.01763970
128.32767922,0.03595081
128.36863922,0.03595081
128.40959922,0.03595081
128.45055922,0.04513688
128.49151922,0.05432295
128.53247922,0.04513688
128.57343922,0.02679525
128.61439922,0.05432295
128.65535922,0.05432295
128.69631922,0.06350902
128.73727922,0.06350902
128.77823922,0.07269509
128.81919922,0.01763970
128.86015922,0.07269509
128.90111922,0.02679525
128.94207922,0.12778100
128.98303922,0.05432295
129.02399922,0.09106724
129.06495922,0.06350902
129.10591922,0.11859490
129.14687922,0.06350902
129.18783921,0.08188117
129.22879921,0.08188117
129.26975921,0.09106724
129.31071921,0.10940890
129.35167921,0.09106724
129.39263921,0.09106724
129.43359921,0.10940890
129.47455921,0.10022280
129.51551921,0.07269509
129.55647921,0.08188117
129.59743921,0.05432295
129.63839921,0.10022280
129.67935921,0.09106724
129.72031921,0.10022280
129.76127921,0.15533920
129.80223921,-0.00991852
129.84319921,0.09106724
129.88415921,0.12778100
129.92511921,0.09106724
129.96607921,0.09106724
130.00703921,0.08188117
130.04799921,0.14615320
130.08895921,0.07269509
130.12991921,0.11859490
130.17087921,0.09106724
130.21183921,0.09106724
130.25279921,0.09106724
130.29375921,0.08188117
130.33471921,0.12778100
130.37567921,0.09106724
130.41663921,0.09106724
130.45759921,0.08188117
130.49855921,0.07269509
130.53951921,0.09106724
130.58047921,0.08188117
130.62143921,0.07269509
130.66239921,0.09106724
130.70335921,0.06350902
130.74431921,0.05432295
130.78527921,0.07269509
130.82623920,0.05432295
130.86719920,0.05432295
130.90815920,0.01763970
130.94911920,0.06350902
130.99007920,0.05432295
131.03103920,0.07269509
131.07199920,0.05432295
131.11295920,0.05432295
131.15391920,0.01763970
131.19487920,0.05432295
131.23583920,0.05432295
131.27679920,0.00845363
131.31775920,0.01763970
131.35871920,0.05432295
131.39967920,0.09106724
131.44063920,0.05432295
131.48159920,0.07269509
131.52255920,0.02679525
131.56351920,0.05432295
131.60447920,-0.02829066
131.64543920,0.01763970
131.68639920,0.01763970
131.72735920,0.02679525
131.76831920,-0.00073244
131.80927920,-0.00073244
131.85023920,-0.01910459
131.89119920,0.04513688
131.93215920,-0.01910459
131.97311920,0.01763970
132.01407920,-0.01910459
132.05503920,0.02679525
132.09599920,0.05432295
132.13695920,0.03595081
132.17791920,0.02679525
132.21887920,0.01763970
132.25983920,0.05432295
132.30079920,-0.00073244
132.34175920,-0.01910459
132.38271920,-0.04663229
132.42367920,0.00845363
132.46463919,-0.05581836
132.50559919,-0.04663229
132.54655919,-0.05581836
132.58751919,0.01763970
132.62847919,-0.00991852
132.66943919,-0.01910459
132.71039919,0.03595081
132.75135919,-0.01910459
132.79231919,-0.01910459
132.83327919,0.03595081
132.87423919,-0.03747673
132.91519919,0.01763970
132.95615919,-0.12927640
132.99711919,-0.13846250
133.03807919,-0.01910459
133.07903919,-0.03747673
133.11999919,-0.09256265
133.16095919,-0.02829066
133.20191919,-0.08337657
133.24287919,-0.05581836
133.28383919,-0.09256265
133.32479919,-0.01910459
133.36575919,-0.09256265
133.40671919,-0.01910459
133.44767919,-0.05581836
133.48863919,-0.01910459
133.52959919,-0.12927640
133.57055919,0.03595081
133.61151919,-0.14764860
133.65247919,-0.12927640
133.69343919,-0.08337657
133.73439919,-0.09256265
133.77535919,-0.01910459
133.81631919,-0.09256265
133.85727919,-0.08337657
133.89823919,-0.12009030
133.93919919,-0.12009030
133.98015919,-0.11090430
134.02111919,-0.05581836
134.06207919,-0.06500443
134.10303918,-0.09256265
134.14399918,-0.15683460
134.18495918,-0.01910459
134.22591918,-0.18436230
134.26687918,-0.10174870
134.30783918,-0.09256265
134.34879918,-0.09256265
134.38975918,-0.10174870
134.43071918,-0.01910459
134.47167918,-0.33127840
134.51263918,-0.03747673
134.55359918,-0.12927640
134.59455918,-0.20273450
134.63551918,-0.13846250
134.67647918,-0.10174870
134.71743918,-0.11090430
134.75839918,-0.12927640
134.79935918,-0.12927640
134.84031918,-0.15683460
134.88127918,-0.13846250
134.92223918,-0.08337657
134.96319918,0.00845363
135.00415918,-0.12927640
135.04511918,-0.02829066
135.08607918,-0.05581836
135.12703918,-0.05581836
135.16799918,-0.10174870
135.20895918,-0.12927640
135.24991918,-0.12009030
135.29087918,-0.29456470
135.33183918,-0.24863430
135.37279918,-0.18436230
135.41375918,-0.14764860
135.45471918,-0.10174870
135.49567918,-0.03747673
135.53663918,0.02679525
135.57759918,0.08188117
135.61855918,0.21042510
135.65951918,0.21961120
135.70047918,0.27469710
135.74143918,0.31141090
135.78239917,0.29303880
135.82335917,0.38486890
135.86431917,0.42158270
135.90527917,0.46751310
135.94623917,0.47669910
135.98719917,0.49504070
136.02815917,0.52259900
136.06911917,0.53178500
136.11007917,0.53178500
136.15103917,0.52259900
136.19199917,0.54097110
136.23295917,0.55931280
136.27391917,0.56849880
136.31487917,0.55931280
136.35583917,0.56849880
136.39679917,0.54097110
136.43775917,0.53178500
136.47871917,0.50422680
136.51967917,0.49504070
136.56063917,0.49504070
136.60159917,0.50422680
136.64255917,0.49504070
136.68351917,0.47669910
136.72447917,0.45832700
136.76543917,0.43076880
136.80639917,0.41242720
136.84735917,0.39405500
136.88831917,0.38486890
136.92927917,0.35731070
136.97023917,0.33896910
137.01119917,0.32059700
137.05215917,0.34815520
137.09311917,0.27469710
137.13407917,0.27469710
137.17503917,0.23795280
137.21599917,0.23795280
137.25695917,0.18286690
137.29791917,0.20123910
137.33887917,0.19205300
137.37983917,0.18286690
137.42079916,0.16449480
137.46175916,0.16449480
137.50271916,0.13696710
137.54367916,0.12778100
137.58463916,0.12778100
137.62559916,0.11859490
137.66655916,0.09106724
137.70751916,0.09106724
137.74847916,0.07269509
137.78943916,0.07269509
137.83039916,0.06350902
137.87135916,0.05432295
