Time,Channel B
(ms),(V)

51.11807969,70.69613000
51.15903969,70.69613000
51.19999969,70.69613000
51.24095969,66.13361000
51.28191969,61.58635000
51.32287969,57.03909000
51.36383969,57.03909000
51.40479969,57.03909000
51.44575969,52.47658000
51.48671969,47.92932000
51.52767969,47.92932000
51.56863969,43.38206000
51.60959969,43.38206000
51.65055969,38.81955000
51.69151969,34.27229000
51.73247969,34.27229000
51.77343969,34.27229000
51.81439969,29.72503000
51.85535968,25.16251000
51.89631968,25.16251000
51.93727968,25.16251000
51.97823968,20.61525000
52.01919968,20.61525000
52.06015968,16.06800000
52.10111968,16.06800000
52.14207968,11.52074000
52.18303968,6.97348000
52.22399968,6.97348000
52.26495968,2.41096200
52.30591968,2.41096200
52.34687968,-2.13629600
52.38783968,-6.68355400
52.42879968,-6.68355400
52.46975968,-6.68355400
52.51071968,-6.68355400
52.55167968,-6.68355400
52.59263968,-6.68355400
52.63359968,-11.24607000
52.67455968,-6.68355400
52.71551968,-6.68355400
52.75647968,-6.68355400
52.79743968,-6.68355400
52.83839968,-29.45036000
52.87935968,-33.99762000
52.92031968,-38.56014000
52.96127968,-38.56014000
53.00223968,-43.10740000
53.04319968,-47.66991000
53.08415968,-52.21717000
53.12511968,-52.21717000
53.16607968,-56.76443000
53.20703968,-61.32695000
53.24799968,-61.32695000
53.28895968,-65.87420000
53.32991968,-70.42146000
53.37087968,-70.42146000
53.41183968,-74.98398000
53.45279968,-79.53123000
53.49375967,-79.53123000
53.53471967,-84.07849000
53.57567967,-84.07849000
53.61663967,-88.64101000
53.65759967,-93.18827000
53.69855967,-97.73553000
53.73951967,-102.29800000
53.78047967,-102.29800000
53.82143967,-102.29800000
53.86239967,-106.84530000
53.90335967,-106.84530000
53.94431967,-111.40780000
53.98527967,-115.95510000
54.02623967,-120.50230000
54.06719967,-115.95510000
54.10815967,-120.50230000
54.14911967,-125.06480000
54.19007967,-125.06480000
54.23103967,-129.61210000
54.27199967,-129.61210000
54.31295967,-134.15940000
54.35391967,-129.61210000
54.39487967,-138.72190000
54.43583967,-138.72190000
54.47679967,-138.72190000
54.51775967,-143.26910000
54.55871967,-143.26910000
54.59967967,-147.81640000
54.64063967,-147.81640000
54.68159967,-147.81640000
54.72255967,-147.81640000
54.76351967,-152.37890000
54.80447967,-152.37890000
54.84543967,-156.92620000
54.88639967,-156.92620000
54.92735967,-161.48870000
54.96831967,-161.48870000
55.00927967,-166.03590000
55.05023967,-166.03590000
55.09119967,-166.03590000
55.13215966,-170.58320000
55.17311966,-170.58320000
55.21407966,-175.14570000
55.25503966,-175.14570000
55.29599966,-175.14570000
55.33695966,-179.69300000
55.37791966,-179.69300000
55.41887966,-179.69300000
55.45983966,-179.69300000
55.50079966,-184.24020000
55.54175966,-184.24020000
55.58271966,-188.80270000
55.62367966,-188.80270000
55.66463966,-193.35000000
55.70559966,-193.35000000
55.74655966,-193.35000000
55.78751966,-193.35000000
55.82847966,-197.89730000
55.86943966,-197.89730000
55.91039966,-197.89730000
55.95135966,-197.89730000
55.99231966,-197.89730000
56.03327966,-197.89730000
56.07423966,-202.45980000
56.11519966,-202.45980000
56.15615966,-202.45980000
56.19711966,-202.45980000
56.23807966,-202.45980000
56.27903966,-207.00700000
